time_s,head_px,head_py,head_pz,head_qx,head_qy,head_qz,head_qw,gaze_px,gaze_py,gaze_pz,gaze_dx,gaze_dy,gaze_dz
69.992740,-0.012359,0.000681,0.008863,0.021688,-0.004662,-0.008207,0.999720,-0.011987,0.003351,0.013027,-0.023055,0.067379,0.997461
70.025999,-0.012515,0.000463,0.008748,0.021611,-0.005482,-0.008822,0.999713,-0.012127,0.003450,0.013044,-0.022622,0.082212,0.996358
70.042716,-0.012457,0.000383,0.008806,0.021779,-0.005518,-0.009108,0.999706,-0.012211,0.003402,0.013181,-0.027675,0.083353,0.996136
70.075982,-0.012447,0.000219,0.008799,0.022512,-0.004547,-0.009251,0.999694,-0.012539,0.003299,0.013140,-0.028786,0.093379,0.995214
70.109507,-0.012470,0.000432,0.008862,0.022783,-0.003523,-0.008733,0.999696,-0.012656,0.003008,0.013220,-0.027317,0.107708,0.993807
70.142465,-0.012744,0.000858,0.008713,0.022372,-0.003035,-0.007767,0.999715,-0.012674,0.002928,0.013235,-0.030450,0.094264,0.995081
70.159363,-0.012930,0.000766,0.008728,0.021861,-0.003289,-0.007361,0.999729,-0.012752,0.002975,0.013058,-0.043567,0.101906,0.993840
70.259604,-0.013207,0.000810,0.009073,0.020899,-0.005498,-0.008514,0.999730,-0.016551,0.004551,0.015969,0.120269,-0.192565,0.973886
70.743625,-0.013839,0.000813,0.008849,0.020704,-0.005316,-0.008755,0.999733,-0.016320,0.003102,0.016681,-0.009770,0.348199,0.937370
70.777177,-0.013926,0.001003,0.008903,0.020397,-0.004755,-0.008135,0.999748,-0.016274,0.002835,0.016650,0.026668,0.328791,0.944026
70.794508,-0.013882,0.000630,0.008673,0.019804,-0.005028,-0.007770,0.999761,-0.016133,0.002705,0.016644,-0.001951,0.347339,0.937738
71.928845,-0.014264,0.000331,0.008478,0.020830,-0.009298,-0.009077,0.999699,-0.016501,0.002186,0.016517,-0.014454,0.368881,0.929364
71.945893,-0.014166,0.000288,0.008470,0.021126,-0.009485,-0.009723,0.999685,-0.016687,0.002385,0.016396,0.011092,0.342623,0.939408
72.230070,-0.013618,-0.000451,0.008288,0.021289,-0.004920,-0.010236,0.999709,-0.017549,0.003556,0.015438,0.171035,0.139586,0.975327
72.246758,-0.013597,-0.000342,0.008301,0.021387,-0.003999,-0.009820,0.999715,-0.017469,0.003550,0.015432,0.175761,0.128997,0.975945
72.280278,-0.013662,-0.000474,0.008397,0.021250,-0.003750,-0.009043,0.999726,-0.017270,0.003422,0.015461,0.187551,0.111836,0.975868
72.313469,-0.013808,-0.000669,0.008383,0.021013,-0.004580,-0.008938,0.999729,-0.012982,0.003912,0.011402,-0.043756,0.081471,0.995715
72.330375,-0.013813,-0.000732,0.008393,0.020982,-0.005385,-0.009252,0.999723,-0.013440,0.002856,0.012457,-0.045078,0.075582,0.996120
72.363497,-0.013865,-0.000801,0.008265,0.021482,-0.006338,-0.010450,0.999695,-0.013429,0.002938,0.012200,-0.057272,0.086147,0.994635
72.380286,-0.013775,-0.000865,0.008284,0.021773,-0.006299,-0.010974,0.999683,-0.013071,0.003681,0.011547,-0.016728,0.052066,0.998504
72.397184,-0.013642,-0.000978,0.008132,0.021925,-0.005882,-0.011199,0.999680,-0.013093,0.003638,0.011447,-0.022221,0.088977,0.995786
72.413946,-0.013567,-0.001091,0.008124,0.021912,-0.004978,-0.011008,0.999687,-0.013113,0.003720,0.011421,0.028530,0.028673,0.999182
72.447068,-0.013454,-0.001082,0.008049,0.021889,-0.003182,-0.010034,0.999705,-0.013238,0.003523,0.011928,-0.009771,0.008357,0.999917
72.513555,-0.013423,-0.001052,0.007990,0.021019,-0.002849,-0.008973,0.999735,-0.012420,0.002867,0.011905,0.090696,0.076991,0.992898
72.530310,-0.013459,-0.001237,0.008033,0.021073,-0.003472,-0.009346,0.999728,-0.012486,0.002968,0.011973,-0.010440,-0.015990,0.999818
72.547138,-0.013439,-0.001143,0.008025,0.021268,-0.004132,-0.010087,0.999714,-0.012310,0.003188,0.011635,0.036572,0.048960,0.998131
72.580512,-0.013303,-0.001139,0.008084,0.021933,-0.004357,-0.011942,0.999679,-0.012446,0.003226,0.012057,0.019674,-0.026785,0.999448
72.613581,-0.013151,-0.001225,0.008194,0.022672,-0.003179,-0.012694,0.999657,-0.012433,0.003363,0.011722,0.045931,0.003490,0.998939
72.630359,-0.013018,-0.001256,0.008133,0.023016,-0.002165,-0.012842,0.999650,-0.012503,0.003436,0.011923,0.057692,-0.008192,0.998301
72.647412,-0.012918,-0.001403,0.008081,0.023397,-0.000959,-0.012800,0.999644,-0.012356,0.003462,0.011911,0.071041,-0.019374,0.997285
72.664327,-0.012784,-0.001212,0.008149,0.023836,0.000101,-0.012555,0.999637,-0.012336,0.003337,0.012174,0.053229,-0.060216,0.996765
72.697832,-0.012639,-0.001099,0.008265,0.024061,0.001720,-0.012494,0.999631,-0.012112,0.003346,0.011931,0.094234,-0.033404,0.994990
72.731085,-0.012492,-0.001071,0.008393,0.023496,0.001693,-0.012085,0.999650,-0.011866,0.003369,0.011984,0.102649,-0.039911,0.993917
72.747811,-0.012476,-0.001305,0.008319,0.023732,0.001398,-0.012443,0.999640,-0.011677,0.003436,0.012028,0.105226,-0.053087,0.993030
72.781231,-0.012289,-0.001349,0.008240,0.024942,0.000913,-0.014179,0.999588,-0.011512,0.003427,0.012109,0.119482,-0.063078,0.990831
72.797968,-0.012155,-0.001306,0.008240,0.025680,0.000712,-0.014939,0.999558,-0.011477,0.003375,0.012111,0.125193,-0.064256,0.990049
72.814646,-0.012041,-0.001355,0.008224,0.026091,0.000817,-0.015465,0.999540,-0.011383,0.003380,0.012129,0.129510,-0.076377,0.988632
72.848067,-0.011666,-0.001469,0.008130,0.026267,0.002046,-0.015761,0.999529,-0.011074,0.003423,0.012024,0.120582,-0.096326,0.988019
72.881263,-0.011450,-0.001480,0.008026,0.026369,0.003570,-0.015420,0.999527,-0.010953,0.003373,0.011969,0.138843,-0.100855,0.985166
72.897951,-0.011290,-0.001510,0.008113,0.026318,0.004129,-0.015230,0.999529,-0.010673,0.003226,0.012254,0.155383,-0.136056,0.978440
72.914676,-0.011267,-0.001559,0.008001,0.026266,0.004494,-0.015137,0.999530,-0.010484,0.003157,0.012281,0.158683,-0.140914,0.977222
72.931566,-0.011094,-0.001512,0.008058,0.026288,0.004523,-0.015258,0.999528,-0.010423,0.003158,0.012196,0.165424,-0.143765,0.975688
72.965060,-0.010906,-0.001753,0.007977,0.026749,0.004284,-0.015867,0.999507,-0.010150,0.003161,0.012197,0.174580,-0.157257,0.972004
72.998376,-0.010795,-0.001666,0.007737,0.027424,0.004182,-0.017578,0.999461,-0.009926,0.003001,0.012193,0.183351,-0.159773,0.969977
73.031609,-0.010568,-0.001606,0.007663,0.027410,0.004580,-0.018896,0.999435,-0.009815,0.003050,0.012023,0.194738,-0.173604,0.965370
73.064898,-0.010400,-0.001756,0.007588,0.026781,0.005906,-0.018734,0.999448,-0.009565,0.003006,0.011932,0.198181,-0.177457,0.963967
73.081700,-0.010354,-0.001730,0.007520,0.026684,0.006477,-0.018297,0.999456,-0.009485,0.003131,0.012007,0.206796,-0.180458,0.961598
73.114677,-0.010345,-0.001679,0.007585,0.026732,0.007369,-0.017806,0.999457,-0.009317,0.003230,0.011944,0.209627,-0.188100,0.959518
73.131494,-0.010227,-0.001670,0.007676,0.026549,0.007306,-0.017522,0.999467,-0.009237,0.003182,0.011891,0.211975,-0.190212,0.958586
73.148477,-0.010212,-0.001487,0.007674,0.026343,0.007012,-0.017425,0.999477,-0.009122,0.003195,0.011897,0.213793,-0.196054,0.957003
73.165145,-0.010218,-0.001661,0.007735,0.026398,0.006542,-0.017668,0.999474,-0.009101,0.003190,0.011839,0.218675,-0.199394,0.955208
73.181892,-0.010160,-0.001641,0.007678,0.026629,0.006059,-0.018244,0.999461,-0.009114,0.003247,0.011828,0.223369,-0.199948,0.954006
73.214953,-0.010033,-0.001618,0.007606,0.027657,0.005740,-0.019885,0.999403,-0.008999,0.003350,0.011839,0.224758,-0.215047,0.950389
73.231895,-0.009893,-0.001487,0.007644,0.028108,0.005783,-0.020572,0.999377,-0.008958,0.003295,0.011864,0.229048,-0.220179,0.948187
73.265226,-0.009774,-0.001472,0.007607,0.028463,0.006760,-0.020795,0.999356,-0.008867,0.003331,0.011758,0.239214,-0.216823,0.946448
73.298903,-0.009741,-0.001479,0.007739,0.028402,0.008114,-0.019786,0.999368,-0.008808,0.003672,0.011764,0.242843,-0.249777,0.937357
73.332004,-0.009967,-0.001483,0.007826,0.028432,0.008289,-0.018638,0.999388,-0.008567,0.003435,0.011864,0.236790,-0.229091,0.944165
73.365541,-0.010128,-0.001363,0.007945,0.028307,0.007323,-0.017718,0.999415,-0.008586,0.003383,0.011833,0.230949,-0.222071,0.947284
73.398767,-0.010244,-0.001337,0.008143,0.028471,0.005669,-0.017886,0.999419,-0.008689,0.003491,0.012009,0.233876,-0.240827,0.941968
73.549225,-0.010262,-0.001268,0.009013,0.029310,0.008167,-0.016907,0.999394,-0.008850,0.003593,0.012794,0.238459,-0.234104,0.942514
73.582584,-0.010366,-0.001394,0.009327,0.029451,0.006718,-0.016570,0.999406,-0.008899,0.003654,0.013004,0.242668,-0.240485,0.939830
73.615604,-0.010428,-0.001442,0.009497,0.030325,0.004969,-0.017222,0.999379,-0.008965,0.003563,0.013274,0.239961,-0.238854,0.940940
73.632515,-0.010445,-0.001393,0.009546,0.030903,0.004549,-0.017834,0.999353,-0.009069,0.003567,0.013366,0.241537,-0.273701,0.930993
73.649304,-0.010433,-0.001333,0.009566,0.031380,0.004511,-0.018422,0.999328,-0.009156,0.003531,0.013483,0.240032,-0.278316,0.930013
73.666346,-0.010428,-0.001277,0.009563,0.031672,0.004857,-0.018629,0.999313,-0.009219,0.003513,0.013556,0.240258,-0.281458,0.929009
73.699126,-0.010332,-0.001287,0.009636,0.031575,0.006219,-0.018299,0.999315,-0.009314,0.003445,0.013580,0.242753,-0.236151,0.940906
73.716064,-0.010378,-0.001320,0.009579,0.031353,0.007151,-0.017749,0.999325,-0.009293,0.003470,0.013633,0.235005,-0.266777,0.934667
73.749479,-0.010533,-0.001321,0.009625,0.030961,0.008008,-0.016527,0.999352,-0.009261,0.003621,0.013697,0.238949,-0.274891,0.931310
73.782807,-0.010713,-0.001331,0.009577,0.030401,0.007001,-0.015367,0.999395,-0.009236,0.003548,0.013732,0.246663,-0.225558,0.942487
73.816056,-0.010793,-0.001288,0.009568,0.030695,0.004792,-0.015776,0.999393,-0.009326,0.003652,0.013774,0.241501,-0.270709,0.931877
73.832748,-0.010677,-0.001331,0.009621,0.030898,0.003911,-0.016418,0.999380,-0.009394,0.003628,0.013757,0.237428,-0.264552,0.934687
73.865977,-0.010527,-0.001047,0.009446,0.031310,0.003701,-0.017775,0.999345,-0.009516,0.003668,0.013778,0.239817,-0.281452,0.929125
73.883304,-0.010443,-0.000940,0.009391,0.031365,0.004406,-0.018198,0.999333,-0.009570,0.003702,0.013624,0.242402,-0.237683,0.940610
73.916294,-0.010233,-0.001063,0.009127,0.030744,0.006061,-0.017821,0.999350,-0.009497,0.003640,0.013416,0.233446,-0.262936,0.936145
73.933056,-0.010236,-0.001081,0.009005,0.030467,0.006966,-0.017478,0.999359,-0.009425,0.003693,0.013385,0.233437,-0.268968,0.934432
73.949746,-0.010292,-0.001131,0.008900,0.030326,0.007668,-0.017054,0.999365,-0.009364,0.003746,0.013279,0.232512,-0.269908,0.934392
73.966455,-0.010313,-0.001132,0.008987,0.030128,0.007886,-0.016585,0.999377,-0.009320,0.003809,0.013210,0.237483,-0.270649,0.932926
73.999689,-0.010459,-0.001165,0.009034,0.029764,0.007068,-0.015886,0.999406,-0.009156,0.003791,0.013181,0.241124,-0.274287,0.930928
74.016502,-0.010451,-0.001131,0.008988,0.029942,0.006123,-0.015806,0.999408,-0.009147,0.003840,0.013141,0.242606,-0.237104,0.940704
74.033253,-0.010506,-0.001112,0.009001,0.030270,0.005202,-0.016076,0.999399,-0.009157,0.003809,0.013117,0.237753,-0.273614,0.931992
74.066349,-0.010572,-0.001045,0.008881,0.031121,0.003924,-0.017337,0.999358,-0.009271,0.003821,0.013106,0.235752,-0.269356,0.933739
74.300398,-0.010592,0.000142,0.008850,0.028386,0.001389,-0.017379,0.999445,-0.009420,0.004430,0.012911,0.185630,-0.164710,0.968717
74.317105,-0.010572,0.000248,0.008850,0.028339,0.001577,-0.017563,0.999443,-0.009523,0.004453,0.012874,0.184520,-0.160569,0.969624
74.333950,-0.010646,0.000313,0.008920,0.028026,0.001957,-0.017474,0.999453,-0.009628,0.004572,0.012580,0.168957,-0.123620,0.977840
74.367130,-0.010746,0.000387,0.008925,0.027126,0.002492,-0.016813,0.999488,-0.009646,0.004835,0.012610,0.155300,-0.129650,0.979323
74.383892,-0.010878,0.000211,0.008961,0.026898,0.002450,-0.016372,0.999501,-0.009651,0.004928,0.012649,0.146980,-0.127573,0.980878
74.400802,-0.010948,0.000237,0.008885,0.026778,0.002041,-0.015989,0.999512,-0.009666,0.005052,0.012617,0.146811,-0.128071,0.980839
74.551179,-0.011756,0.000712,0.009060,0.026288,-0.005000,-0.017747,0.999484,-0.010366,0.004705,0.012783,0.103731,-0.062621,0.992632
74.584460,-0.011945,0.000797,0.009081,0.024739,-0.006268,-0.017665,0.999518,-0.010548,0.004791,0.012813,0.095483,-0.047553,0.994295
74.601320,-0.012221,0.000571,0.009237,0.024111,-0.006955,-0.017197,0.999537,-0.010674,0.004831,0.012851,0.095308,-0.037934,0.994725
74.618187,-0.012343,0.000622,0.009234,0.023580,-0.007641,-0.016660,0.999554,-0.010823,0.004767,0.013029,0.087769,-0.028873,0.995722
74.651289,-0.012593,0.000753,0.009206,0.022898,-0.009353,-0.016291,0.999561,-0.010961,0.004838,0.013011,0.068845,-0.022132,0.997382
74.684509,-0.012791,0.000599,0.009099,0.022814,-0.011056,-0.016766,0.999538,-0.011266,0.004751,0.013294,0.036152,-0.047850,0.998200
74.701276,-0.013017,0.000491,0.009009,0.022778,-0.011778,-0.017020,0.999526,-0.011266,0.004625,0.013316,0.073916,-0.021042,0.997043
74.734624,-0.013337,0.000795,0.008747,0.022612,-0.012728,-0.017426,0.999511,-0.011668,0.004443,0.013172,0.014269,-0.024985,0.999586
74.751312,-0.013469,0.000856,0.008754,0.022219,-0.013105,-0.017477,0.999515,-0.011876,0.004429,0.012824,0.039302,0.013163,0.999141
74.768204,-0.013594,0.000972,0.008720,0.021467,-0.013467,-0.017127,0.999532,-0.012113,0.004302,0.013063,0.008762,-0.010330,0.999908
74.801426,-0.013942,0.001055,0.008698,0.019477,-0.014263,-0.016137,0.999578,-0.012314,0.004540,0.012875,-0.030027,-0.017657,0.999393
74.834855,-0.014240,0.001000,0.008665,0.018009,-0.015203,-0.015003,0.999610,-0.012668,0.004646,0.012796,-0.028627,0.001210,0.999589
74.868069,-0.014532,0.001101,0.008520,0.017669,-0.016308,-0.014615,0.999604,-0.013101,0.004643,0.012788,-0.024270,0.015340,0.999588
74.884775,-0.014624,0.001092,0.008498,0.017848,-0.016921,-0.014580,0.999591,-0.013291,0.004699,0.012659,-0.035343,0.020502,0.999165
74.901542,-0.014731,0.001191,0.008459,0.018071,-0.017479,-0.014668,0.999576,-0.013436,0.004686,0.012643,-0.039357,0.035178,0.998606
74.918756,-0.014838,0.001307,0.008528,0.018157,-0.017929,-0.014972,0.999562,-0.013596,0.004686,0.012604,-0.039447,0.045707,0.998176
74.951496,-0.015039,0.001356,0.008282,0.018063,-0.018221,-0.015460,0.999551,-0.014447,0.004441,0.012395,-0.031786,0.072798,0.996840
74.968354,-0.015130,0.001411,0.008310,0.017875,-0.018174,-0.015494,0.999555,-0.014747,0.004255,0.012446,-0.045283,0.115414,0.992285
74.985050,-0.015181,0.001439,0.008364,0.017479,-0.018059,-0.015348,0.999566,-0.014837,0.004285,0.012473,-0.071716,0.095930,0.992801
76.321275,-0.016291,0.001815,0.008245,0.014348,-0.020259,-0.011656,0.999624,-0.014937,0.003211,0.013074,-0.263704,0.409461,0.873386
76.354350,-0.016213,0.001614,0.008423,0.015508,-0.020768,-0.012308,0.999588,-0.014925,0.003236,0.013158,-0.252742,0.404621,0.878865
76.821732,-0.013815,-0.000786,0.009872,0.025617,-0.009137,-0.015959,0.999503,-0.014356,0.002720,0.013945,-0.020182,0.094978,0.995275
76.872040,-0.013166,-0.000772,0.009677,0.025761,-0.006333,-0.016396,0.999514,-0.014031,0.002456,0.014006,-0.023166,0.083208,0.996263
76.888728,-0.013051,-0.000592,0.009689,0.025479,-0.005475,-0.016258,0.999528,-0.013700,0.002169,0.013757,-0.008573,0.090999,0.995814
76.905419,-0.012963,-0.000724,0.009806,0.024970,-0.004726,-0.015963,0.999550,-0.013520,0.002332,0.013746,0.001986,0.074188,0.997242
76.922459,-0.012862,-0.000848,0.009859,0.024356,-0.004059,-0.015631,0.999573,-0.013214,0.002402,0.013760,-0.003990,0.070751,0.997486
76.955641,-0.012697,-0.001374,0.009628,0.023830,-0.003070,-0.015331,0.999594,-0.012857,0.002548,0.013509,0.001663,0.054765,0.998498
76.988618,-0.012399,-0.001544,0.009608,0.024836,-0.001565,-0.015882,0.999564,-0.012546,0.002608,0.013550,0.008654,0.042701,0.999050
77.005632,-0.012314,-0.001622,0.009275,0.025704,-0.000890,-0.016196,0.999538,-0.012341,0.002547,0.013597,0.011829,0.038690,0.999181
77.038696,-0.011997,-0.001637,0.009301,0.027299,0.000693,-0.017106,0.999481,-0.011562,0.002200,0.013429,-0.010137,0.030756,0.999476
77.055495,-0.011846,-0.001758,0.009258,0.027986,0.001719,-0.017470,0.999454,-0.011291,0.002297,0.013351,-0.015741,-0.004722,0.999865
77.072212,-0.011642,-0.001697,0.009209,0.028666,0.002842,-0.017706,0.999428,-0.011309,0.002461,0.013241,0.010748,0.000135,0.999942
77.089236,-0.011400,-0.001666,0.009253,0.029320,0.004248,-0.018005,0.999399,-0.011079,0.002589,0.013151,0.011225,-0.018530,0.999765
77.122727,-0.010927,-0.001784,0.009401,0.029615,0.007050,-0.018052,0.999374,-0.010684,0.002691,0.012824,0.047904,-0.011310,0.998788
77.139555,-0.010803,-0.001832,0.009518,0.029312,0.007797,-0.017713,0.999383,-0.010500,0.002721,0.012895,0.053543,-0.026627,0.998211
77.172458,-0.010474,-0.002220,0.009562,0.029465,0.008786,-0.017363,0.999376,-0.010093,0.002718,0.012985,0.062044,-0.037149,0.997382
77.189149,-0.010370,-0.002293,0.009511,0.029906,0.009141,-0.017775,0.999353,-0.010073,0.002493,0.013145,0.098111,-0.014189,0.995074
77.205896,-0.010370,-0.002404,0.009471,0.030629,0.009179,-0.018322,0.999321,-0.009763,0.002541,0.013209,0.082481,-0.038752,0.995839
77.222605,-0.010279,-0.002375,0.009429,0.031267,0.008945,-0.018685,0.999296,-0.009656,0.002539,0.013155,0.087381,-0.049010,0.994969
77.255925,-0.010165,-0.002211,0.009396,0.032114,0.008434,-0.019444,0.999260,-0.009376,0.002269,0.013255,0.098180,-0.059146,0.993410
77.272896,-0.010108,-0.002143,0.009235,0.032286,0.008413,-0.019688,0.999249,-0.009315,0.002206,0.013273,0.107068,-0.064461,0.992160
77.289707,-0.010036,-0.002019,0.009240,0.032331,0.008506,-0.019789,0.999245,-0.009220,0.002245,0.013203,0.109811,-0.071632,0.991368
77.322810,-0.009885,-0.001647,0.009123,0.031656,0.008699,-0.019757,0.999266,-0.009028,0.002265,0.013091,0.118353,-0.076882,0.989991
77.339481,-0.009813,-0.001681,0.009043,0.030873,0.008701,-0.019537,0.999295,-0.008959,0.002357,0.013055,0.122675,-0.085778,0.988733
77.356291,-0.009731,-0.001689,0.009005,0.030179,0.008754,-0.019277,0.999320,-0.008894,0.002585,0.012945,0.121501,-0.087196,0.988754
77.373037,-0.009781,-0.001990,0.009024,0.029933,0.008785,-0.019237,0.999328,-0.008859,0.002728,0.012889,0.122096,-0.094712,0.987989
77.405945,-0.009697,-0.002054,0.008845,0.030854,0.008718,-0.019643,0.999293,-0.008830,0.002920,0.012979,0.131444,-0.110148,0.985185
77.423076,-0.009681,-0.002135,0.008741,0.031679,0.008521,-0.019978,0.999262,-0.008686,0.002963,0.012948,0.127709,-0.111820,0.985488
77.439889,-0.009556,-0.002026,0.008726,0.032210,0.008375,-0.020288,0.999240,-0.008648,0.002896,0.012902,0.132691,-0.118302,0.984072
77.473065,-0.009561,-0.001584,0.008794,0.031935,0.007959,-0.020150,0.999255,-0.008507,0.002725,0.012799,0.144701,-0.129057,0.981023
77.506480,-0.009512,-0.001259,0.008583,0.030698,0.008217,-0.019887,0.999297,-0.008484,0.002720,0.012849,0.156977,-0.137701,0.977955
77.539724,-0.009474,-0.000971,0.008634,0.029263,0.008308,-0.019451,0.999348,-0.008324,0.002731,0.012979,0.178659,-0.169621,0.969180
77.556659,-0.009534,-0.001074,0.008595,0.028401,0.008143,-0.019083,0.999381,-0.008282,0.002873,0.012994,0.182186,-0.170317,0.968401
77.590078,-0.009501,-0.001403,0.008679,0.027664,0.007512,-0.018951,0.999409,-0.008285,0.003268,0.012895,0.187670,-0.177955,0.965977
77.623544,-0.009384,-0.001670,0.008762,0.028777,0.007234,-0.019870,0.999362,-0.008363,0.003573,0.012916,0.196905,-0.191987,0.961441
77.657040,-0.009262,-0.001668,0.008915,0.030891,0.007597,-0.020939,0.999275,-0.008388,0.003526,0.012971,0.203797,-0.206185,0.957055
77.690198,-0.009138,-0.001738,0.008822,0.032431,0.008323,-0.021227,0.999214,-0.008266,0.003226,0.012806,0.208260,-0.191894,0.959064
77.724139,-0.009173,-0.001449,0.009087,0.032982,0.009063,-0.020883,0.999197,-0.008119,0.003102,0.012902,0.214140,-0.212290,0.953455
77.757296,-0.009390,-0.001320,0.009191,0.032328,0.008833,-0.020181,0.999235,-0.008023,0.003030,0.013022,0.219556,-0.209801,0.952774
77.790721,-0.009584,-0.001589,0.009355,0.031246,0.007769,-0.019404,0.999293,-0.008013,0.003148,0.013175,0.224899,-0.227207,0.947522
77.807397,-0.009700,-0.001801,0.009464,0.031358,0.007094,-0.019169,0.999299,-0.008021,0.003166,0.013230,0.225536,-0.224352,0.948051
77.824099,-0.009747,-0.001861,0.009482,0.031692,0.006554,-0.019261,0.999291,-0.008120,0.003276,0.013341,0.226469,-0.235143,0.945209
77.857500,-0.009792,-0.001858,0.009645,0.032728,0.005942,-0.019439,0.999258,-0.008277,0.003148,0.013494,0.232255,-0.231262,0.944762
77.890554,-0.009760,-0.001591,0.009998,0.032999,0.006132,-0.019422,0.999248,-0.008495,0.002993,0.013709,0.234690,-0.229845,0.944506
77.923614,-0.009722,-0.001514,0.010194,0.032913,0.006900,-0.019293,0.999248,-0.008502,0.002798,0.013957,0.235899,-0.228052,0.944640
77.940618,-0.009786,-0.001217,0.010263,0.032797,0.007075,-0.019024,0.999256,-0.008494,0.002796,0.014035,0.233263,-0.226802,0.945595
77.957286,-0.009785,-0.001220,0.010402,0.032523,0.007271,-0.019084,0.999262,-0.008557,0.002954,0.014078,0.236735,-0.229361,0.944113
77.990535,-0.009819,-0.001395,0.010606,0.031636,0.006949,-0.018832,0.999298,-0.008466,0.003084,0.014304,0.239284,-0.234078,0.942312
78.007330,-0.009798,-0.001855,0.010605,0.031462,0.006702,-0.018827,0.999305,-0.008475,0.003195,0.014386,0.240260,-0.235201,0.941783
78.040735,-0.009736,-0.002138,0.010547,0.032728,0.006300,-0.019064,0.999263,-0.008527,0.003381,0.014567,0.243202,-0.244007,0.938783
78.057544,-0.009782,-0.002315,0.010490,0.033625,0.006221,-0.019308,0.999229,-0.008537,0.003380,0.014590,0.245010,-0.248573,0.937113
78.074339,-0.009889,-0.002237,0.010411,0.034449,0.006109,-0.019449,0.999199,-0.008547,0.003273,0.014666,0.246007,-0.252302,0.935855
78.091238,-0.009905,-0.002221,0.010396,0.034926,0.006126,-0.019492,0.999181,-0.008611,0.003031,0.014682,0.248050,-0.244553,0.937371
78.124316,-0.009946,-0.001977,0.010200,0.034747,0.006170,-0.018675,0.999203,-0.008622,0.002746,0.014662,0.247614,-0.249601,0.936155
78.140998,-0.009964,-0.001817,0.010111,0.034254,0.006234,-0.018445,0.999224,-0.008633,0.002647,0.014640,0.248130,-0.247683,0.936528
78.157698,-0.010017,-0.001543,0.010066,0.033608,0.006190,-0.018179,0.999251,-0.008647,0.002614,0.014577,0.248389,-0.247266,0.936570
78.174724,-0.010140,-0.001505,0.010034,0.032618,0.005950,-0.017843,0.999291,-0.008679,0.002661,0.014501,0.247414,-0.246922,0.936918
78.207897,-0.010352,-0.001599,0.009932,0.030999,0.005353,-0.017298,0.999355,-0.008811,0.002870,0.014348,0.246981,-0.242194,0.938266
78.241098,-0.010530,-0.001900,0.009701,0.030864,0.004595,-0.017289,0.999364,-0.008977,0.003021,0.014205,0.243442,-0.232753,0.941574
78.257863,-0.010537,-0.002072,0.009613,0.031057,0.004393,-0.017599,0.999353,-0.009112,0.003302,0.014181,0.240803,-0.260448,0.934977
78.458274,-0.010897,-0.002054,0.009008,0.028857,0.002751,-0.016899,0.999437,-0.009641,0.003245,0.012885,0.222131,-0.209955,0.952143
78.491491,-0.010796,-0.002158,0.008981,0.030153,0.002275,-0.017517,0.999389,-0.009628,0.003291,0.013272,0.226832,-0.259075,0.938844
78.525194,-0.010636,-0.001983,0.009097,0.030893,0.002768,-0.017611,0.999364,-0.009855,0.003226,0.012910,0.225488,-0.236143,0.945194
78.558340,-0.010442,-0.001767,0.009119,0.031010,0.003907,-0.017596,0.999357,-0.009836,0.002883,0.012844,0.228960,-0.205747,0.951444
78.575408,-0.010460,-0.001615,0.009286,0.030918,0.004170,-0.017528,0.999360,-0.009619,0.002676,0.013191,0.236398,-0.212371,0.948164
78.608742,-0.010443,-0.001699,0.009501,0.030288,0.004261,-0.017573,0.999378,-0.009672,0.002850,0.013044,0.234645,-0.193699,0.952587
78.642080,-0.010408,-0.002092,0.009691,0.029757,0.004087,-0.017964,0.999387,-0.009570,0.003072,0.013146,0.224624,-0.202012,0.953276
78.959149,-0.010719,-0.002265,0.009751,0.030619,0.003079,-0.017958,0.999365,-0.009458,0.002373,0.014031,0.187256,-0.170127,0.967467
78.976237,-0.010805,-0.002250,0.009719,0.030638,0.003178,-0.017681,0.999369,-0.009418,0.002263,0.014043,0.185322,-0.168126,0.968189
79.009301,-0.011043,-0.001871,0.009747,0.030281,0.002790,-0.017150,0.999390,-0.009045,0.002064,0.014164,0.161330,-0.186683,0.969083
79.026138,-0.011245,-0.001811,0.009837,0.029682,0.002254,-0.016847,0.999415,-0.009140,0.002207,0.013963,0.145850,-0.171141,0.974392
79.042961,-0.011341,-0.001790,0.009916,0.029022,0.001552,-0.016652,0.999439,-0.009729,0.002512,0.013623,0.172391,-0.145606,0.974208
79.075851,-0.011567,-0.002145,0.009899,0.028305,0.000488,-0.016443,0.999464,-0.009919,0.002816,0.013640,0.164639,-0.153793,0.974290
79.209625,-0.012666,-0.001400,0.009995,0.028528,-0.004349,-0.016208,0.999452,-0.011012,0.002631,0.013683,0.147708,-0.127980,0.980716
79.243067,-0.012840,-0.001278,0.010185,0.027296,-0.005675,-0.015860,0.999486,-0.011222,0.002771,0.013727,0.140485,-0.120722,0.982695
79.259953,-0.012942,-0.001182,0.010397,0.026683,-0.006309,-0.015721,0.999501,-0.011335,0.002929,0.013830,0.137723,-0.113339,0.983965
79.293497,-0.013137,-0.001462,0.010521,0.025936,-0.007520,-0.015910,0.999509,-0.011584,0.003196,0.014016,0.133962,-0.102439,0.985678
79.326390,-0.013429,-0.001682,0.010415,0.026319,-0.009123,-0.016293,0.999479,-0.011848,0.003357,0.014198,0.129673,-0.103383,0.986153
